pac_id,id,name,total,pacs,individuals,release_date,traitor_id,traitor_name,traitor_state,traitor_chamber
         ,          ,Validity Finance,1500,0,1500,2020-12-26 00:00:00 +0000,N00030910,Mo Brooks,Ala.,House 
         ,D000034309,Harbert Management,27400,0,27400,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,McKinney Capital,25200,0,25200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00077305,          ,Alabama Power,21500,20000,1500,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Newcastle Construction,16200,0,16200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C70002563,D000000062,National Assn of Realtors,13000,13000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Kykenkee,11200,0,11200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Kykenkee Inc,11200,0,11200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Map Development LLC,11200,0,11200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,McCullough Oil Co,11200,0,11200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,North Alabama Fabricating Co                      ,11200,0,11200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000043928,White-Spunner Construction,11200,0,11200,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000032097,Brasfield & Gorrie,11000,0,11000,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00148031,D000000352,Caterpillar Inc                                   ,10600,0,10600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000033402,Elcan & Assoc,10600,0,10600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000034292,Hammer Lgc,10600,0,10600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Industrial Valve,10600,0,10600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Smith Asset Management,10600,0,10600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Welch Group,10600,0,10600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00094573,D000000582,Alabama Farmers Federation,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00024968,D000000194,American Optometric Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00236489,D000000186,Koch Industries,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00428052,D000027353,Majority Cmte PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00113241,D000027790,National Apartment Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00144766,D000000101,National Beer Wholesalers Assn,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00130773,D000000755,National Multifamily Housing Council,10000,10000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00076810,D000000155,General Motors,9500,9500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00235739,          ,BNSF Railway,9000,9000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00432252,D000022216,Regions Financial,9000,9000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00109017,D000000076,AT&T Inc,8000,8000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00469429,D000065616,CMR PAC,8000,8000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Aaa Cooper Trucking,7800,0,7800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C30002851,D000000087,American Bankers Assn,7500,7500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Management & Medical Services                     ,6032,0,6032,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00010868,D000000682,American Council of Engineering Cos,6000,6000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00035204,D000000379,Energy Marketers of America,6000,6000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00493270,          ,Lehigh Hanson,6000,6000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000056805,Smith's Inc,5800,0,5800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000071044,Resource Management Service LLC,5796,0,5796,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Black Ridge Land LLC,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Cooks Pest Control,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Larry Blumberg Assoc,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000035759,McWane Inc,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Medical Properties Trust,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000056455,Satellites Unlimited Inc,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000030599,Uline Inc,5600,0,5600,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C90016437,D000000086,National Assn of Home Builders,5500,5500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00161414,          ,Protective Life Corp,5500,5500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00010470,D000000118,Union Pacific Corp,5500,5500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000046873,American Cast Iron Pipe,5420,0,5420,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00358440,D000021862,Balch & Bingham,5300,5300,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00500017,D000032087,"Bradley, Arant et al",5300,5300,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00589044,D000058571,Westervelt Co,5200,5200,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00010421,D000000187,Associated Builders & Contractors,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00506733,D000071027,Cadence Bank,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C70005798,D000000136,Credit Union National Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00211318,D000000131,Deloitte LLP,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00448373,D000026537,Huck PAC,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00272724,D000027470,"Maynard, Cooper & Gale",5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00303339,D000000606,National Assn of Real Estate Investment Trusts,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00531590,          ,Patriots In Action,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00041608,D000070062,PotlatchDeltic Corp,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00128678,D000029135,Southeastern Lumber Manufacturers Assn,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Strickland Readings                               ,5000,0,5000,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00116020,D000029725,Vulcan Materials,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00390575,          ,WellCare Health Plans,5000,5000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000043815,AAA Cooper Transportation,4800,0,4800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00068692,D000000089,FedEx Corp,4500,4500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Southeastern Property Management,4500,0,4500,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Hollis & Spann,4300,0,4300,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00034157,D000000126,AFLAC Inc,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00163832,D000000148,CSX Corp,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00284885,D000000419,Home Depot,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00238725,D000000285,National Air Traffic Controllers Assn,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00009282,D000019639,Norfolk Southern,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000037401,Scalise for Congress,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00300426,D000029138,Southern Cotton Growers Inc,4000,4000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00039578,D000000433,Council of Insurance Agents & Brokers,3500,3500,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000063014,Qualico Steel,3500,0,3500,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Scotch & Gulf Lumber,3500,0,3500,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Wellness Pharmacy,3500,0,3500,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00035451,D000000117,Air Line Pilots Assn,3000,3000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00160630,D000025591,Drummond Co,3000,3000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00467431,D000070192,Eye of the Tiger PAC,3000,3000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,JMG Realty,3000,0,3000,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000062626,Neurological Surgery Assoc,3000,0,3000,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00542365,          ,Toyota Motor North America,3000,3000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00268904,D000029514,Trinity Industries,3000,3000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00093054,D000000367,Walmart Inc,3000,3000,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00007948,D000000430,Weyerhaeuser Co,3000,2500,500,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000031440,Altec Inc,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Aronov Realty Co,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000031628,Aronov Realty Management                          ,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Bob Riley & Assoc,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Budweiser Busch Dist,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000032971,Crowne Partners                                   ,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00414649,D000000471,Encompass Health,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Farmer & Malone Law Offices,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000050916,First Southern Services,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Guideway Care                                     ,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Hoover Tactical,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Inverness Holdings,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Mike Schmitz Automotive Group,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,P5 Capital,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Racon Inc,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00372979,D000028509,Radiance Technologies,2800,2800,0,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,D000056986,Southwood Partners,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Spriggs Enterprises,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
         ,          ,Wadsworth Oil Co,2800,0,2800,2020-12-26 00:00:00 +0000,N00035691,Gary Palmer,Ala.,House 
C00546234,D000000369,Leidos Inc,36000,25000,11000,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00215285,D000000317,General Atomics,26600,16000,10600,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00144774,D000000168,Southern Co,21000,20000,1000,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00211318,D000000131,Deloitte LLP,20000,20000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00411116,D000029147,SpaceX,20000,20000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00097568,D000072615,Raytheon Technologies,18000,18000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00078451,D000000165,General Dynamics,17500,17500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00088591,D000000170,Northrop Grumman,17500,17500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00338087,D000071910,L3Harris Technologies,17000,17000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00281212,D000000583,BAE Systems,16500,16000,500,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000033145,Dese Research,16200,0,16200,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000000109,Blue Cross/Blue Shield,16000,16000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00142711,D000000100,Boeing Co,15300,15000,300,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00034157,D000000126,AFLAC Inc,15000,15000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C30002851,D000000087,American Bankers Assn,15000,15000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00110338,D000000219,American Crystal Sugar,15000,15000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00303024,D000000104,Lockheed Martin,15000,15000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00300418,D000067120,SAIC,14700,14700,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00369751,D000000585,Dell Technologies,11500,11500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00437566,          ,Elbit Systems of America,11500,11500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,          ,Conference America,11200,0,11200,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000035759,McWane Inc                                        ,11200,0,11200,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00096156,D000000334,Honeywell International,11000,11000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00372979,D000028509,Radiance Technologies,11000,10000,1000,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000031628,Aronov Realty Management                          ,10600,0,10600,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000051477,Great Southern Wood Preserving,10600,0,10600,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000036737,Poarch Band of Creek Indians,10600,0,10600,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00432252,D000022216,Regions Financial,10500,10500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00094573,D000000582,Alabama Farmers Federation,10000,10000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00103697,D000000237,Bechtel Group,10000,10000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00284885,D000000419,Home Depot,10000,10000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00113753,          ,Johnson Controls,10000,10000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00428052,D000027353,Majority Cmte PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000071324,Quantum Research International,10000,0,10000,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00486043,D000065775,Road to Freedom PAC,10000,10000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C90020850,D000000431,National Cotton Council,9500,9500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00161414,          ,Protective Life Corp,9100,9100,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000037401,Scalise for Congress,9000,9000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00400424,D000029489,Torch Technologies,9000,7700,1300,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00160630,D000025591,Drummond Co,8800,6000,2800,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00390583,D000000724,"Brownstein, Hyatt et al",8550,6000,2550,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00469429,D000065616,CMR PAC,8500,8500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00409979,          ,DynCorp International,8500,8500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000071005,JA Green & Co,8500,0,8500,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000031440,Altec Inc,8400,0,8400,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000034864,Jim Wilson & Assoc,8400,0,8400,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000021923,Collazo Enterprises                     ,8300,0,8300,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00129122,          ,Aerojet Rocketdyne,8000,8000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00102764,D000000269,American Chiropractic Assn,8000,8000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00109017,D000000076,AT&T Inc,8000,8000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00300426,D000029138,Southern Cotton Growers Inc,8000,8000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,          ,Monte Sano Research,7700,0,7700,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00027532,          ,American Maritime Officers,7500,7500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00039461,D000024239,Ball Corp,7500,7500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00104802,D000000350,Delta Air Lines,7500,7500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00024869,D000000125,General Electric,7500,7500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000033067,Davidson Technologies,7400,0,7400,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00068692,D000000089,FedEx Corp,7300,4500,2800,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00035451,D000000117,Air Line Pilots Assn,7000,7000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00506733,D000071027,Cadence Bank,7000,7000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00325092,D000064813,Huntington Ingalls Industries,7000,7000,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00686709,D000071048,Kratos Defense & Security Solutions,7000,5000,2000,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,          ,Bob Riley & Assoc,6600,0,6600,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00116020,D000029725,Vulcan Materials,6600,6600,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00411454,D000025840,FLIR Systems,6500,6500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00002972,D000000153,National Rural Electric Cooperative Assn,6500,6500,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
C00557793,D000069501,Blue Origin,6300,6300,0,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
         ,D000037786,State of Alabama,6050,0,6050,2020-12-26 00:00:00 +0000,N00024759,Mike Rogers,Ala.,House 
